"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2017,7725813,20460,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_VA1220000_NIBRS",26642772,0
2017,7757926,20460,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_VA1220000_NIBRS",26647126,0
2017,7781552,20460,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_VA1220000_NIBRS",26642910,0
2017,7798491,20460,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_VA1220000_NIBRS",26642983,0
2017,7815996,20460,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_VA1220000_NIBRS",26651629,0
2017,7849564,20460,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_VA1220000_NIBRS",26651696,0
2017,7475359,20058,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_VA0050000_NIBRS",16872733,0
2017,7531016,20058,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_VA0050000_NIBRS",26664272,0
2017,7557240,20058,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_VA0050000_NIBRS",19567729,0
2017,7639507,20058,4,2017,"I",01-APR-04,"Y","F","C","2017_04_VA0050000_NIBRS",19567858,0
2017,7663061,20058,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_VA0050000_NIBRS",16872840,0
2017,7691144,20058,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_VA0050000_NIBRS",26594314,0
2017,7755921,20058,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_VA0050000_NIBRS",26668589,0
2017,7755931,20058,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_VA0050000_NIBRS",26449893,0
2017,7778452,20058,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_VA0050000_NIBRS",18150902,0
2017,7795548,20058,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_VA0050000_NIBRS",26674883,0
2017,7813531,20058,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_VA0050000_NIBRS",26664262,0
2017,7842252,20058,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_VA0050000_NIBRS",26668619,0
2017,7476087,20094,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_VA0170000_NIBRS",26703562,0
2017,7531077,20094,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_VA0170000_NIBRS",26720154,0
2017,7557318,20094,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_VA0170000_NIBRS",26450624,0
2017,7639588,20094,4,2017,"I",01-APR-04,"Y","F","C","2017_04_VA0170000_NIBRS",26598632,0
2017,7666175,20094,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_VA0170000_NIBRS",26721149,0
2017,7692237,20094,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_VA0170000_NIBRS",26721165,0
2017,7719663,20094,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_VA0170000_NIBRS",26588325,0
2017,7755945,20094,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_VA0170000_NIBRS",26721178,0
2017,7778539,20094,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_VA0170000_NIBRS",26720193,0
2017,7813567,20094,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_VA0170000_NIBRS",26721208,0
2017,7813557,20094,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_VA0170000_NIBRS",26721227,0
2017,7842291,20094,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_VA0170000_NIBRS",26598713,0
2017,7499315,20097,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_VA0180000_NIBRS",19579820,0
2017,7531079,20097,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_VA0180000_NIBRS",19579881,0
2017,7557313,20097,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_VA0180000_NIBRS",16891632,0
2017,7639590,20097,4,2017,"I",01-APR-04,"Y","F","C","2017_04_VA0180000_NIBRS",19579964,0
2017,7666174,20097,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_VA0180000_NIBRS",16891839,0
2017,7692226,20097,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_VA0180000_NIBRS",16891887,0
2017,7719650,20097,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_VA0180000_NIBRS",26526508,0
2017,7755951,20097,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_VA0180000_NIBRS",26526460,0
2017,7778531,20097,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_VA0180000_NIBRS",26450552,0
2017,7795705,20097,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_VA0180000_NIBRS",26598651,0
2017,7813574,20097,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_VA0180000_NIBRS",20229948,0
2017,7842295,20097,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_VA0180000_NIBRS",19580066,0
2017,7477764,20417,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_VA1075000_NIBRS",18297114,0
2017,7533751,20417,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_VA1075000_NIBRS",17100047,0
2017,7561037,20417,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_VA1075000_NIBRS",14211689,0
2017,7644639,20417,4,2017,"I",01-APR-04,"Y","F","C","2017_04_VA1075000_NIBRS",17100139,0
2017,7667746,20417,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_VA1075000_NIBRS",26491556,0
2017,7694144,20417,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_VA1075000_NIBRS",26488967,0
2017,7533026,20315,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_VA0810300_NIBRS",7931262,0
2017,7533025,20315,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_VA0810300_NIBRS",3853487,0
2017,7558936,20315,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_VA0810300_NIBRS",5044242,0
2017,7644461,20315,4,2017,"I",01-APR-04,"Y","F","C","2017_04_VA0810300_NIBRS",7931234,0
2017,7667658,20315,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_VA0810300_NIBRS",8831602,0
2017,7693993,20315,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_VA0810300_NIBRS",9976597,0
2017,7723149,20315,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_VA0810300_NIBRS",10908860,0
2017,7740170,20315,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_VA0810300_NIBRS",11374804,0
2017,7781038,20315,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_VA0810300_NIBRS",14160357,0
2017,7798113,20315,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_VA0810300_NIBRS",14160338,0
2017,7890091,20315,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_VA0810300_NIBRS",17049469,0
2017,7848448,20315,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_VA0810300_NIBRS",26475730,0
2017,7476958,20296,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_VA075SP00_NIBRS",26708872,0
2017,7533016,20296,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_VA075SP00_NIBRS",26708858,0
