N,DATA_YEAR,ARRESTEE_ID,INCIDENT_ID,ARREST_DATE,MULTIPLE_INDICATOR,AGE_NUM,SEX_CODE,ARREST_TYPE_NAME,OFFENSE_NAME,CRIME_AGAINST,OFFENSE_CATEGORY_NAME,OFFENSE_GROUP,RACE_DESC,AGENCY_ID,NIBRS_MONTH_ID,SUBMISSION_DATE,INCIDENT_DATE,INCIDENT_HOUR
11743,2017,29358813,99456217,12-DEC-17,N,26,M,Taken INTO Custody,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,626,8007763,29-AUG-18,05-DEC-17,17
11744,2017,29358814,99456217,11-DEC-17,N,25,M,Taken INTO Custody,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,626,8007763,29-AUG-18,05-DEC-17,17
11745,2017,29357858,99463604,18-AUG-17,N,33,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,513,7848000,29-AUG-18,27-JUL-17,NA
11746,2017,29357879,99458653,07-AUG-17,N,23,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,513,7848001,29-AUG-18,07-AUG-17,NA
11747,2017,29357881,99458653,07-AUG-17,N,18,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,American Indian or Alaska Native,513,7848001,29-AUG-18,07-AUG-17,NA
11748,2017,29358539,99460381,03-JUL-17,N,24,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,560,7848224,29-AUG-18,03-JUL-17,23
11749,2017,29363921,99456210,15-DEC-17,N,35,F,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,626,8007763,29-AUG-18,14-DEC-17,22
11750,2017,29399360,99565268,24-JUL-18,C,31,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,512,7923618,29-AUG-18,11-OCT-17,13
11751,2017,29400735,99577859,14-JUL-18,N,49,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,607,8005971,29-AUG-18,24-NOV-17,13
11752,2017,29400512,99580085,24-MAY-17,N,19,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,673,7668501,29-AUG-18,24-MAY-17,7
11753,2017,29406373,99575405,26-APR-18,N,54,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,673,7848921,29-AUG-18,29-AUG-17,17
11754,2017,29400524,99575405,26-APR-18,N,46,F,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,673,7848921,29-AUG-18,29-AUG-17,17
11755,2017,29401397,99580134,05-FEB-18,N,31,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,673,7926359,29-AUG-18,28-OCT-17,1
11756,2017,29401818,99576537,08-JUL-18,N,30,M,Taken INTO Custody,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,White,727,7849186,29-AUG-18,26-AUG-17,17
11757,2017,29401900,99576942,15-JUL-17,N,26,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,729,7688762,29-AUG-18,15-JUL-17,11
11758,2017,29367509,99457914,06-DEC-17,N,53,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,530,8005564,29-AUG-18,06-DEC-17,12
11759,2017,29362737,99458030,24-JAN-17,N,40,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,513,7509305,29-AUG-18,23-JAN-17,NA
11760,2017,29362757,99463011,18-FEB-17,N,32,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,American Indian or Alaska Native,513,7592853,29-AUG-18,18-FEB-17,19
11761,2017,29357704,99463185,11-MAY-17,N,28,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,513,7663163,29-AUG-18,11-MAY-17,NA
11762,2017,29357717,99458248,22-MAY-17,N,52,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,513,7663163,29-AUG-18,22-MAY-17,21
11763,2017,29362847,99463242,18-JUL-17,N,35,F,Taken INTO Custody,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,White,513,7663163,29-AUG-18,31-MAY-17,11
11764,2017,29357867,99458591,30-JUL-17,N,21,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,Asian,513,7848000,29-AUG-18,28-JUL-17,NA
11765,2017,29367912,99458825,30-SEP-17,N,37,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,513,7879537,29-AUG-18,30-SEP-17,NA
11766,2017,29363100,99454049,06-MAR-18,N,19,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,513,7923620,29-AUG-18,19-OCT-17,NA
11767,2017,29358371,99455020,29-JAN-17,N,18,M,On View,Impersonation,Property,Fraud Offenses,A,White,527,7510335,29-AUG-18,29-JAN-17,0
11768,2017,29368940,99457107,17-MAY-18,N,29,M,Taken INTO Custody,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,648,7512372,29-AUG-18,02-JAN-17,12
11769,2017,29390185,99565671,26-JAN-17,N,36,M,Taken INTO Custody,Murder and Nonnegligent Manslaughter,Person,Homicide Offenses,A,White,527,7510335,29-AUG-18,22-JAN-17,12
11770,2017,29390456,99566842,25-JUL-18,N,49,M,Summoned / Cited,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,White,575,8005871,29-AUG-18,18-NOV-17,10
11771,2017,29399932,99578098,26-JUL-18,N,37,M,Taken INTO Custody,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,604,7848593,29-AUG-18,18-AUG-17,14
11772,2017,29401316,99580033,22-FEB-17,N,13,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,714,7528694,29-AUG-18,21-FEB-17,20
11773,2017,29406393,99580131,10-JAN-18,N,30,M,Taken INTO Custody,False Pretenses/Swindle/Confidence Game,Property,Fraud Offenses,A,White,673,7926359,29-AUG-18,24-OCT-17,12
11774,2017,29406395,99580131,17-NOV-17,N,36,M,Taken INTO Custody,False Pretenses/Swindle/Confidence Game,Property,Fraud Offenses,A,White,673,7926359,29-AUG-18,24-OCT-17,12
11775,2017,29401395,99580131,29-NOV-17,N,31,M,Taken INTO Custody,False Pretenses/Swindle/Confidence Game,Property,Fraud Offenses,A,White,673,7926359,29-AUG-18,24-OCT-17,12
11776,2017,29400518,99580099,26-MAR-18,N,28,F,Taken INTO Custody,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,673,7668502,29-AUG-18,30-JUN-17,22
11777,2017,29390271,99565996,16-FEB-17,N,43,M,On View,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,550,7510361,29-AUG-18,05-JAN-17,17
11778,2017,29395277,99565996,27-FEB-17,N,35,M,Taken INTO Custody,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,550,7510361,29-AUG-18,05-JAN-17,17
11779,2017,29390269,99565996,16-FEB-17,N,44,F,On View,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,550,7510361,29-AUG-18,05-JAN-17,17
11780,2017,29399545,99565996,17-FEB-17,N,38,M,On View,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,550,7510361,29-AUG-18,05-JAN-17,17
11781,2017,29395300,99566089,30-MAR-17,N,18,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,562,7551968,29-AUG-18,28-MAR-17,23
11782,2017,29395302,99566089,30-MAR-17,N,19,F,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,562,7551968,29-AUG-18,28-MAR-17,23
11783,2017,29390287,99566089,30-MAR-17,N,18,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,562,7551968,29-AUG-18,28-MAR-17,23
11784,2017,29395493,99557303,01-MAY-17,N,27,M,Taken INTO Custody,Murder and Nonnegligent Manslaughter,Person,Homicide Offenses,A,Black or African American,575,7593315,29-AUG-18,26-APR-17,16
11785,2017,29395494,99566834,06-AUG-17,N,32,M,On View,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,575,7848303,29-AUG-18,06-AUG-17,1
11786,2017,29390453,99566834,06-AUG-17,N,33,M,On View,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,575,7848303,29-AUG-18,06-AUG-17,1
11787,2017,29395495,99566834,06-AUG-17,N,28,M,On View,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,575,7848303,29-AUG-18,06-AUG-17,1
11788,2017,29399044,99561894,16-SEP-17,N,48,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,506,7879385,29-AUG-18,16-SEP-17,14
11789,2017,29395220,99567818,26-OCT-17,N,27,M,On View,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,White,526,7924399,29-AUG-18,23-OCT-17,12
11790,2017,29406339,99580074,16-APR-17,N,43,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,673,7668500,29-AUG-18,16-APR-17,20
11791,2017,29398995,99561719,22-OCT-17,N,19,F,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,25305,8005393,29-AUG-18,22-OCT-17,0
11792,2017,29402651,99589600,19-SEP-17,N,36,F,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,743,7880917,29-AUG-18,19-SEP-17,NA
11793,2017,29362789,99458167,11-APR-17,N,29,M,Taken INTO Custody,False Pretenses/Swindle/Confidence Game,Property,Fraud Offenses,A,White,513,7663150,29-AUG-18,10-APR-17,23
11794,2017,29362833,99453420,12-MAY-17,N,31,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,513,7663163,29-AUG-18,12-MAY-17,0
11795,2017,29362834,99453420,12-MAY-17,N,39,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,513,7663163,29-AUG-18,12-MAY-17,0
11796,2017,29362960,99463579,15-JUL-17,N,33,M,Taken INTO Custody,False Pretenses/Swindle/Confidence Game,Property,Fraud Offenses,A,White,513,7848000,29-AUG-18,15-JUL-17,17
11797,2017,29367805,99453834,12-AUG-17,N,16,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,513,7848001,29-AUG-18,12-AUG-17,NA
11798,2017,29367806,99453834,12-AUG-17,N,15,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,513,7848001,29-AUG-18,12-AUG-17,NA
11799,2017,29367934,99458854,20-OCT-17,N,18,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,American Indian or Alaska Native,513,7923620,29-AUG-18,20-OCT-17,NA
11800,2017,29367935,99458854,20-OCT-17,N,16,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,American Indian or Alaska Native,513,7923620,29-AUG-18,20-OCT-17,NA
11801,2017,29363101,99458854,20-OCT-17,N,15,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,513,7923620,29-AUG-18,20-OCT-17,NA
11802,2017,29363535,99459966,08-MAY-18,C,36,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,512,7955142,29-AUG-18,13-NOV-17,14
11803,2017,29358750,99456077,20-JUN-17,N,29,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,Black or African American,575,7848300,29-AUG-18,20-JUN-17,9
11804,2017,29364178,99462181,31-MAY-18,N,21,F,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,604,7956004,29-AUG-18,19-NOV-17,14
11805,2017,29359583,99478166,21-MAY-18,N,29,M,Taken INTO Custody,Murder and Nonnegligent Manslaughter,Person,Homicide Offenses,A,Black or African American,729,7610617,29-AUG-18,27-MAY-17,14
11806,2017,29369431,99478366,19-SEP-17,N,36,F,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,743,7880917,29-AUG-18,19-SEP-17,NA
11807,2017,29359697,99478379,14-DEC-17,N,24,M,Taken INTO Custody,Credit Card/Automated Teller Machine Fraud,Property,Fraud Offenses,A,White,743,7924683,29-AUG-18,27-OCT-17,NA
11808,2017,29362748,99458055,06-FEB-17,N,23,F,Taken INTO Custody,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,513,7592853,29-AUG-18,06-FEB-17,21
11809,2017,29367672,99463222,24-MAY-17,N,25,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,513,7663163,29-AUG-18,24-MAY-17,15
11810,2017,29367869,99463779,07-SEP-17,N,21,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,513,7879537,29-AUG-18,07-SEP-17,NA
11811,2017,29357965,99458814,29-SEP-17,N,19,M,Taken INTO Custody,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,513,7879537,29-AUG-18,29-SEP-17,NA
11812,2017,28735781,97578987,15-DEC-17,N,16,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,Black or African American,577,8005872,20-AUG-18,15-DEC-17,7
11813,2017,28735859,97579298,23-JUN-17,N,43,M,On View,Credit Card/Automated Teller Machine Fraud,Property,Fraud Offenses,A,Black or African American,575,7512309,20-AUG-18,03-JAN-17,0
11814,2017,28735857,97579298,14-FEB-17,N,41,F,On View,Credit Card/Automated Teller Machine Fraud,Property,Fraud Offenses,A,White,575,7512309,20-AUG-18,03-JAN-17,0
11815,2017,28736118,97579908,06-SEP-17,N,39,M,Taken INTO Custody,Murder and Nonnegligent Manslaughter,Person,Homicide Offenses,A,Black or African American,575,7848303,20-AUG-18,31-AUG-17,9
11816,2017,28725453,97548141,31-AUG-17,N,34,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,517,8005512,20-AUG-18,06-AUG-17,19
11817,2017,28726474,97551193,02-SEP-17,N,68,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,527,7551944,20-AUG-18,21-MAR-17,13
11818,2017,28727860,97556127,15-JUL-17,N,42,F,On View,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,Black or African American,543,7848171,20-AUG-18,15-JUL-17,18
11819,2017,28728065,97556807,07-NOV-17,N,20,F,Summoned / Cited,Impersonation,Property,Fraud Offenses,A,Unknown,545,7955160,20-AUG-18,06-NOV-17,23
11820,2017,28730745,97564338,25-OCT-17,N,46,M,On View,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,White,563,7593326,20-AUG-18,27-FEB-17,5
11821,2017,28730761,97564362,10-MAR-17,N,20,F,Taken INTO Custody,Robbery,Property,Robbery,A,Black or African American,563,7593328,20-AUG-18,08-MAR-17,8
11822,2017,28730759,97564362,09-MAR-17,N,18,M,Taken INTO Custody,Robbery,Property,Robbery,A,Black or African American,563,7593328,20-AUG-18,08-MAR-17,8
11823,2017,28731103,97565319,26-MAY-17,N,27,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,563,8005758,20-AUG-18,03-MAY-17,15
11824,2017,28731201,97565594,13-MAY-17,N,31,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,563,8005758,20-AUG-18,13-MAY-17,21
11825,2017,28731432,97566164,12-DEC-17,N,39,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,563,8005759,20-AUG-18,01-JUN-17,14
11826,2017,28731444,97566191,03-JUN-17,N,56,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,563,8005759,20-AUG-18,03-JUN-17,10
11827,2017,28731456,97566215,04-JUN-17,N,20,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,563,8005759,20-AUG-18,04-JUN-17,17
11828,2017,28731896,97567424,26-JUL-17,N,46,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,563,8005767,20-AUG-18,16-JUL-17,16
11829,2017,28732138,97568062,01-AUG-17,N,19,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,563,8005766,20-AUG-18,01-AUG-17,10
11830,2017,28732362,97568665,21-AUG-17,N,46,M,Taken INTO Custody,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,563,8005766,20-AUG-18,17-AUG-17,13
11831,2017,28732633,97569498,11-SEP-17,N,29,F,On View,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,White,563,8005768,20-AUG-18,11-SEP-17,2
11832,2017,28732632,97569498,11-SEP-17,N,34,M,On View,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,Unknown,563,8005768,20-AUG-18,11-SEP-17,2
11833,2017,28732665,97569575,14-SEP-17,N,25,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,563,8005768,20-AUG-18,14-SEP-17,14
11834,2017,28935041,98120590,27-MAR-18,N,32,F,Taken INTO Custody,Theft From Building,Property,Larceny/Theft Offenses,A,White,727,7552571,20-AUG-18,29-MAR-17,0
11835,2017,28935053,98120608,14-MAR-18,N,28,F,Taken INTO Custody,Impersonation,Property,Fraud Offenses,A,Black or African American,727,7849186,20-AUG-18,24-AUG-17,17
11836,2017,28936578,98124411,24-SEP-17,N,33,M,On View,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,749,7880974,20-AUG-18,24-SEP-17,NA
11837,2017,28752528,97628362,30-JAN-18,N,19,M,Taken INTO Custody,Robbery,Property,Robbery,A,Black or African American,728,7975991,20-AUG-18,13-DEC-17,21
11838,2017,28755870,97637202,25-JAN-18,N,39,M,Taken INTO Custody,Robbery,Property,Robbery,A,Black or African American,749,7975948,20-AUG-18,22-DEC-17,NA
11839,2017,28756854,97639261,06-DEC-17,N,26,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,754,8011491,20-AUG-18,03-DEC-17,15
11840,2017,28757426,97640513,29-AUG-17,N,19,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,772,7667770,20-AUG-18,19-JUN-17,14
11841,2017,28757540,97640718,15-JAN-18,N,22,M,Taken INTO Custody,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,White,769,7611710,20-AUG-18,09-MAY-17,7
11842,2017,28757550,97640729,12-JAN-18,C,30,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,769,7925678,20-AUG-18,16-OCT-17,18
11843,2017,28758099,97641971,10-DEC-17,N,15,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,770,8011591,20-AUG-18,10-DEC-17,16
11844,2017,28758188,97642269,19-DEC-17,N,19,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,770,8011591,20-AUG-18,19-DEC-17,15
11845,2017,28758786,97644246,21-NOV-17,N,18,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,780,7851391,20-AUG-18,01-AUG-17,8
11846,2017,28759117,97645503,09-FEB-17,N,21,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,783,7530163,20-AUG-18,09-FEB-17,15
11847,2017,28759773,97647031,10-MAY-17,N,22,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,795,8011742,20-AUG-18,28-APR-17,10
11848,2017,28759777,97647031,10-MAY-17,N,25,F,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,795,8011742,20-AUG-18,28-APR-17,10
11849,2017,28759771,97647031,16-MAY-17,N,26,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,795,8011742,20-AUG-18,28-APR-17,10
11850,2017,28759874,97647295,12-JUL-17,N,42,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,796,7851452,20-AUG-18,07-JUL-17,8
11851,2017,28531099,96991247,14-DEC-17,N,44,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,749,7975948,20-AUG-18,14-DEC-17,NA
11852,2017,28532094,96993435,04-DEC-17,N,48,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,728,7667504,20-AUG-18,09-JUN-17,16
11853,2017,28532189,96993658,05-DEC-17,N,17,M,Taken INTO Custody,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,Black or African American,728,7956132,20-AUG-18,13-NOV-17,22
11854,2017,28532915,96995653,08-DEC-17,N,48,M,Taken INTO Custody,Impersonation,Property,Fraud Offenses,A,White,728,7975991,20-AUG-18,07-DEC-17,23
11855,2017,28533491,96997035,14-DEC-17,N,45,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,728,7975991,20-AUG-18,14-DEC-17,16
11856,2017,28736309,97580334,11-DEC-17,N,36,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,575,8005874,20-AUG-18,11-DEC-17,11
11857,2017,28736308,97580334,11-DEC-17,N,22,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,575,8005874,20-AUG-18,11-DEC-17,11
11858,2017,28736334,97580377,16-DEC-17,N,44,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,575,8005874,20-AUG-18,16-DEC-17,20
11859,2017,28736344,97580399,17-DEC-17,N,26,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,575,8005874,20-AUG-18,17-DEC-17,12
11860,2017,28736346,97580399,17-DEC-17,N,28,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,575,8005874,20-AUG-18,17-DEC-17,12
11861,2017,28737035,97582683,28-DEC-17,N,23,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,591,7974324,20-AUG-18,26-DEC-17,9
11862,2017,28737854,97585226,07-SEP-17,N,38,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,609,7880075,20-AUG-18,07-SEP-17,18
11863,2017,28737871,97585271,13-SEP-17,N,40,M,Taken INTO Custody,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,609,7880075,20-AUG-18,11-SEP-17,10
11864,2017,28737923,97585495,28-SEP-17,C,25,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,609,7880075,20-AUG-18,28-SEP-17,17
11865,2017,28737997,97585753,16-DEC-17,N,21,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,609,8005985,20-AUG-18,16-DEC-17,14
11866,2017,28738461,97587020,14-DEC-17,N,24,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,604,7974332,20-AUG-18,14-DEC-17,0
11867,2017,28739170,97588998,14-MAY-17,C,29,F,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,614,8006002,20-AUG-18,13-MAY-17,18
11868,2017,28739235,97589125,13-JUN-17,C,34,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,614,8006004,20-AUG-18,13-JUN-17,12
11869,2017,28739267,97589205,26-JUN-17,C,32,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,614,8006004,20-AUG-18,26-JUN-17,11
11870,2017,28739268,97589205,26-JUN-17,C,28,F,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,614,8006004,20-AUG-18,26-JUN-17,11
11871,2017,28739380,97589482,18-SEP-17,C,31,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,614,8006007,20-AUG-18,18-SEP-17,12
11872,2017,28739444,97589684,17-NOV-17,C,52,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,614,8006009,20-AUG-18,17-NOV-17,12
11873,2017,28739443,97589684,17-NOV-17,C,32,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,614,8006009,20-AUG-18,17-NOV-17,12
11874,2017,28740713,97592669,26-SEP-17,N,30,M,Taken INTO Custody,False Pretenses/Swindle/Confidence Game,Property,Fraud Offenses,A,White,624,7880243,20-AUG-18,17-SEP-17,8
11875,2017,28740973,97593438,08-JUL-17,N,36,M,On View,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,White,631,7848768,20-AUG-18,08-JUL-17,13
11876,2017,28741048,97593695,19-DEC-17,N,35,M,On View,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,White,631,8007785,20-AUG-18,19-DEC-17,10
11877,2017,27856621,95047121,23-JUN-17,N,26,F,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,644,7848801,20-AUG-18,23-JUN-17,0
11878,2017,27857545,95049687,28-AUG-17,N,17,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,660,7848894,20-AUG-18,28-AUG-17,14
11879,2017,27865994,95073394,08-JUL-17,N,39,M,Taken INTO Custody,False Pretenses/Swindle/Confidence Game,Property,Fraud Offenses,A,White,735,7849227,20-AUG-18,05-JUN-17,15
11880,2017,27866036,95073573,29-JUN-17,N,27,M,On View,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,735,7849227,20-AUG-18,29-JUN-17,0
11881,2017,27866090,95073793,27-JUL-17,N,21,F,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,Black or African American,735,7849230,20-AUG-18,27-JUL-17,21
11882,2017,27866788,95075640,31-AUG-17,N,46,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,729,7515616,20-AUG-18,24-JAN-17,11
11883,2017,27866829,95075726,21-AUG-17,N,35,M,Taken INTO Custody,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,729,7528698,20-AUG-18,11-FEB-17,NA
11884,2017,27867113,95076412,25-MAY-17,N,41,M,On View,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,Black or African American,729,7610617,20-AUG-18,25-MAY-17,NA
11885,2017,27867116,95076412,25-MAY-17,N,38,F,On View,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,729,7610617,20-AUG-18,25-MAY-17,NA
11886,2017,27867238,95076800,02-JUL-17,N,14,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,729,7688762,20-AUG-18,02-JUL-17,0
11887,2017,27867236,95076800,02-JUL-17,N,16,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,729,7688762,20-AUG-18,02-JUL-17,0
11888,2017,27867359,95077134,01-AUG-17,N,23,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,729,7849201,20-AUG-18,01-AUG-17,NA
11889,2017,27867479,95077423,09-AUG-17,N,41,M,On View,Theft From Building,Property,Larceny/Theft Offenses,A,White,729,7849201,20-AUG-18,09-AUG-17,NA
11890,2017,27867529,95077513,23-AUG-17,N,17,M,Taken INTO Custody,Robbery,Property,Robbery,A,Black or African American,729,7849201,20-AUG-18,10-AUG-17,NA
11891,2017,27867607,95077673,15-AUG-17,N,21,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,729,7849201,20-AUG-18,15-AUG-17,14
11892,2017,27868310,95079888,29-JUL-17,N,30,M,Taken INTO Custody,Robbery,Property,Robbery,A,Black or African American,743,7667519,20-AUG-18,29-MAY-17,NA
11893,2017,27868364,95079997,04-AUG-17,N,39,F,Taken INTO Custody,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,White,743,7849306,20-AUG-18,07-JUN-17,NA
11894,2017,27868651,95080771,19-JUL-17,N,52,M,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,743,7849307,20-AUG-18,19-JUL-17,NA
