N,DATA_YEAR,ARRESTEE_ID,INCIDENT_ID,ARREST_DATE,MULTIPLE_INDICATOR,AGE_NUM,SEX_CODE,ARREST_TYPE_NAME,OFFENSE_NAME,CRIME_AGAINST,OFFENSE_CATEGORY_NAME,OFFENSE_GROUP,RACE_DESC,AGENCY_ID,NIBRS_MONTH_ID,SUBMISSION_DATE,INCIDENT_DATE,INCIDENT_HOUR
4219,2017,27094721,92584689,25-OCT-17,N,28,F,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9735,7714616,17-AUG-18,23-OCT-17,15
4220,2017,27094722,92584689,25-OCT-17,N,32,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9735,7714616,17-AUG-18,23-OCT-17,15
4221,2017,26200305,89912126,27-FEB-17,N,39,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7494133,17-AUG-18,27-FEB-17,11
4222,2017,26925482,92072893,01-SEP-17,N,33,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9739,7688086,17-AUG-18,01-SEP-17,22
4223,2017,26926044,92073979,12-SEP-17,N,26,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9739,7688086,17-AUG-18,12-SEP-17,18
4224,2017,26926039,92073979,12-SEP-17,N,26,F,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9739,7688086,17-AUG-18,12-SEP-17,18
4225,2017,26528155,90872122,29-JUN-17,N,58,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,9723,7589212,17-AUG-18,29-JUN-17,23
4226,2017,26530320,90877788,21-JUL-17,N,25,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,9739,7631825,17-AUG-18,21-JUL-17,14
4227,2017,26530478,90878457,30-JUL-17,N,38,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9739,7631825,17-AUG-18,29-JUL-17,15
4228,2017,26530484,90878457,30-JUL-17,N,36,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9739,7631825,17-AUG-18,29-JUL-17,15
4229,2017,26532382,90884770,19-MAY-17,C,21,M,Taken INTO Custody,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,10043,7606195,17-AUG-18,08-MAY-17,8
4230,2017,26532384,90884770,19-MAY-17,N,59,M,Taken INTO Custody,Theft From Building,Property,Larceny/Theft Offenses,A,Black or African American,10043,7606195,17-AUG-18,08-MAY-17,8
4231,2017,26278982,90151285,24-APR-17,C,46,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7554121,17-AUG-18,24-APR-17,17
4232,2017,26279381,90152134,26-APR-17,N,26,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,10161,7554121,17-AUG-18,26-APR-17,20
4233,2017,26280673,90154885,01-MAY-17,N,15,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7576189,17-AUG-18,01-MAY-17,16
4234,2017,26281288,90156938,10-MAY-17,N,21,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7576189,17-AUG-18,10-MAY-17,20
4235,2017,26281626,90158222,15-MAY-17,N,45,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7576189,17-AUG-18,15-MAY-17,18
4236,2017,26281808,90158915,17-MAY-17,N,37,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7576189,17-AUG-18,17-MAY-17,21
4237,2017,26690795,91348734,31-JUL-17,C,20,F,Taken INTO Custody,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,White,9597,7631720,17-AUG-18,31-JUL-17,9
4238,2017,26926142,92074154,14-SEP-17,N,53,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,9739,7688086,17-AUG-18,14-SEP-17,18
4239,2017,26926189,92074245,16-SEP-17,N,27,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9739,7688086,17-AUG-18,16-SEP-17,2
4240,2017,26373825,90424898,29-JUN-17,N,71,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,9542,7605970,17-AUG-18,29-JUN-17,11
4241,2017,26375448,90428119,15-MAY-17,N,31,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,10043,7606195,17-AUG-18,15-MAY-17,19
4242,2017,26375843,90429562,03-JUN-17,N,36,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9739,7606192,17-AUG-18,03-JUN-17,16
4243,2017,26375964,90430060,10-JUN-17,N,34,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9739,7606192,17-AUG-18,10-JUN-17,17
4244,2017,26375982,90430206,12-JUN-17,N,35,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9739,7606192,17-AUG-18,12-JUN-17,13
4245,2017,26376522,90431978,11-JUN-17,N,34,M,Taken INTO Custody,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,9962,7589237,17-AUG-18,25-MAY-17,20
4246,2017,26376520,90431978,11-JUN-17,N,34,F,Taken INTO Custody,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,9962,7589237,17-AUG-18,25-MAY-17,20
4247,2017,26376605,90432219,06-JUN-17,N,30,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9962,7606199,17-AUG-18,06-JUN-17,19
4248,2017,26384196,90452744,22-MAY-17,N,26,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7576189,17-AUG-18,22-MAY-17,15
4249,2017,26385334,90456851,31-MAY-17,N,33,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7576189,17-AUG-18,31-MAY-17,15
4250,2017,26385482,90457520,02-JUN-17,N,41,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7589915,17-AUG-18,02-JUN-17,21
4251,2017,26385755,90458612,05-JUN-17,N,39,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7589915,17-AUG-18,05-JUN-17,20
4252,2017,26386731,90461610,15-JUN-17,N,69,M,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,10161,7589915,17-AUG-18,15-JUN-17,21
4253,2017,26921641,92066896,22-SEP-17,C,26,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9597,7687769,17-AUG-18,22-SEP-17,10
4254,2017,26691288,91350286,02-AUG-17,N,30,M,Taken INTO Custody,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,9723,7659511,17-AUG-18,02-AUG-17,2
4255,2017,26693570,91357463,27-FEB-17,N,33,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,10043,7659608,17-AUG-18,27-FEB-17,16
4256,2017,26694393,91358925,19-JUL-17,N,14,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9963,7590966,17-AUG-18,19-JUN-17,17
4257,2017,26694388,91358925,19-JUL-17,N,14,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9963,7590966,17-AUG-18,19-JUN-17,17
4258,2017,26386819,90461805,16-JUN-17,M,45,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7589915,17-AUG-18,16-JUN-17,10
4259,2017,26387719,90464130,25-JUN-17,N,53,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7589915,17-AUG-18,25-JUN-17,10
4260,2017,26387801,90464296,29-JUN-17,N,34,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7589915,17-AUG-18,25-JUN-17,13
4261,2017,26706723,91391424,12-AUG-17,N,29,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,10161,7633127,17-AUG-18,12-AUG-17,8
4262,2017,26706881,91391869,13-AUG-17,C,37,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,10161,7633127,17-AUG-18,13-AUG-17,16
4263,2017,26046944,89494728,30-MAR-17,N,27,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9739,7553615,17-AUG-18,30-MAR-17,17
4264,2017,26047175,89495414,23-FEB-17,N,17,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9962,7523179,17-AUG-18,16-FEB-17,22
4265,2017,26047172,89495414,23-FEB-17,N,21,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,9962,7523179,17-AUG-18,16-FEB-17,22
4266,2017,26047183,89495465,23-FEB-17,N,27,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9962,7523179,17-AUG-18,23-FEB-17,18
4267,2017,26047903,89497259,10-FEB-17,C,33,M,On View,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,Black or African American,9963,7469566,17-AUG-18,27-JAN-17,5
4268,2017,26056228,89518768,11-JAN-17,C,51,M,On View,Robbery,Property,Robbery,A,White,10161,7470113,17-AUG-18,11-JAN-17,15
4269,2017,26057012,89520678,13-FEB-17,N,28,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,10161,7470113,17-AUG-18,29-JAN-17,8
4270,2017,26057129,89520994,31-JAN-17,N,37,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,10161,7470113,17-AUG-18,31-JAN-17,6
4271,2017,26060122,89529011,04-MAR-17,C,26,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7524031,17-AUG-18,04-MAR-17,19
4272,2017,26270966,90131827,10-APR-17,N,25,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9735,7589214,17-AUG-18,10-APR-17,12
4273,2017,26046866,89494588,27-MAR-17,N,19,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9739,7553615,17-AUG-18,27-MAR-17,13
4274,2017,26046872,89494588,27-MAR-17,N,17,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9739,7553615,17-AUG-18,27-MAR-17,13
4275,2017,26047812,89497067,04-JAN-17,N,52,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7469566,17-AUG-18,04-JAN-17,20
4276,2017,26045269,89490774,08-MAR-17,N,62,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9723,7523164,17-AUG-18,08-MAR-17,12
4277,2017,26045835,89491795,12-MAR-17,N,50,M,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,9735,7553598,17-AUG-18,12-MAR-17,11
4278,2017,26045930,89491964,30-MAR-17,N,35,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,9735,7553598,17-AUG-18,30-MAR-17,8
4279,2017,26046135,89492646,09-MAR-17,N,26,M,On View,Theft of Motor Vehicle Parts or Accessories,Property,Larceny/Theft Offenses,A,White,9768,7553609,17-AUG-18,04-MAR-17,22
4280,2017,26046185,89492719,28-MAR-17,N,43,M,Taken INTO Custody,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,9768,7553609,17-AUG-18,28-MAR-17,10
4281,2017,26046918,89494683,29-MAR-17,N,25,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9739,7553615,17-AUG-18,29-MAR-17,13
4282,2017,26706946,91392248,14-AUG-17,N,33,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7633127,17-AUG-18,14-AUG-17,10
4283,2017,26706963,91392340,14-AUG-17,C,15,F,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,10161,7633127,17-AUG-18,14-AUG-17,15
