"DATA_YEAR.x" "INCIDENT_ID" "PROP_LOSS_NAME" "PROP_LOSS_DESC" "PROPERTY_VALUE" "PROP_DESC_NAME"
"214" 2017 88884847 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 6650 "Other"
"215" 2017 88884847 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 2000 "Radio/ TV/ VCR"
"216" 2017 88884847 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 400 "Office Equipment"
"217" 2017 88884907 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 125 "Consumable Goods"
"218" 2017 88884907 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 500 "Firearms"
"219" 2017 88884907 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 700 "Other"
"220" 2017 88884923 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"221" 2017 88884923 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"222" 2017 88884953 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 200 "Structure/ Single dwelling"
"223" 2017 88884960 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 50 "Vehicle Parts"
"224" 2017 88884979 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"225" 2017 88884979 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"226" 2017 88884996 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 600 "Computer Hard/ Software"
"227" 2017 88884996 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 150 "Purse/ Wallet"
"228" 2017 88884996 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 200 "Other"
"229" 2017 88884996 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1200 "Tools"
"230" 2017 88884996 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 2000 "Jewelry/ Precious Metals"
"231" 2017 88884996 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 600 "Radio/ TV/ VCR"
"232" 2017 90114774 "Seized" "Seized (to impound property that was not previously stolen)" 200 "Firearms"
"233" 2017 90114774 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"234" 2017 90114823 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 500 "Firearms"
"235" 2017 90114854 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 698 "Radio/ TV/ VCR"
"236" 2017 90114888 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 2000 "Vehicle Parts"
"237" 2017 90114944 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"238" 2017 90114944 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"239" 2017 90114957 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"240" 2017 90114957 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 150 "Other"
"241" 2017 90849197 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"242" 2017 90849323 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 14000 "Automobile"
"243" 2017 90849355 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 50 "Purse/ Wallet"
"244" 2017 90849355 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 600 "Computer Hard/ Software"
"245" 2017 90849355 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"246" 2017 90849405 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 110 "Money"
"247" 2017 90849405 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Other"
"248" 2017 90849419 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 200 "Money"
"249" 2017 90849419 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 20 "Purse/ Wallet"
"250" 2017 90849453 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 7950 "Jewelry/ Precious Metals"
"251" 2017 90849453 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 50 "Other"
"252" 2017 90849453 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 230 "Money"
"253" 2017 90849459 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 178 "Other"
"254" 2017 90849501 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 250 "Automobile"
"255" 2017 90849501 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"256" 2017 90849501 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 194 "Other"
"257" 2017 90849501 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Non Negotiable Instruments"
"258" 2017 90849501 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 15 "Purse/ Wallet"
"259" 2017 90415065 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"260" 2017 90415065 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 25 "Purse/ Wallet"
"261" 2017 90415065 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Non Negotiable Instruments"
"262" 2017 90415177 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Computer Hard/ Software"
"263" 2017 90415220 "None" "None" NA NA
"264" 2017 90415253 "Recovered" "Recovered (to impound property that was previously stolen)" 230 "Firearms"
"265" 2017 90415280 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 200 "Vehicle Parts"
"266" 2017 90415280 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 50 "Purse/ Wallet"
"267" 2017 90849264 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"268" 2017 90849308 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"269" 2017 90849308 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"270" 2017 90849433 "None" "None" NA NA
"271" 2017 90849443 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 100 "Vehicle Parts"
"272" 2017 90849473 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 250 "Other"
"273" 2017 90849490 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 10 "Radio/ TV/ VCR"
"274" 2017 90849515 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 400 "Computer Hard/ Software"
"275" 2017 90849515 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 600 "Other"
"276" 2017 90114764 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Other"
"277" 2017 90114784 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 599 "Money"
"278" 2017 90114791 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"279" 2017 90114791 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"280" 2017 90114874 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"281" 2017 90114916 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 22000 "Automobile"
"282" 2017 90114916 "Recovered" "Recovered (to impound property that was previously stolen)" 100 "Automobile"
"283" 2017 90114946 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 500 "Vehicle Parts"
"284" 2017 90114959 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 379 "Other"
"285" 2017 90114959 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 179 "Tools"
"286" 2017 90115045 "None" "None" NA NA
"287" 2017 90115095 "Counterfeited/Forged" "Counterfeited/Forged" 374 "Negotiable Instruments"
"288" 2017 90415097 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 86 "Other"
"289" 2017 90415097 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"290" 2017 90415097 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 3000 "Money"
"291" 2017 90415116 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"292" 2017 90415116 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"293" 2017 88884871 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 2300 "Money"
"294" 2017 88884883 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 200 "Structure/ Other residence"
"295" 2017 88884905 "Counterfeited/Forged" "Counterfeited/Forged" 1774 "Negotiable Instruments"
"296" 2017 88884922 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 19 "Purse/ Wallet"
"297" 2017 88884922 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 38 "Other"
"298" 2017 88884922 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"299" 2017 88884922 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 370 "Money"
"300" 2017 88884974 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"301" 2017 88884974 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Firearms"
"302" 2017 88884998 "Counterfeited/Forged" "Counterfeited/Forged" 1951 "Negotiable Instruments"
"303" 2017 88885043 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"304" 2017 88885043 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"305" 2017 88885052 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 2475 "Tools"
"306" 2017 90849267 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 3500 "Structure/ Other"
"307" 2017 90849267 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 20000 "Automobile"
"308" 2017 90849267 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 27 "Other"
"309" 2017 90849324 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 10 "Other"
"310" 2017 90849324 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Firearms"
"311" 2017 90849375 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"312" 2017 90849375 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"313" 2017 90849461 "None" "None" NA NA
"314" 2017 90415049 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"315" 2017 90415049 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"316" 2017 90415104 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 800 "Other"
"317" 2017 90415124 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 155 "Clothes/ Furs"
"318" 2017 90415279 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1600 "Household Goods"
"319" 2017 88884867 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 119 "Other"
"320" 2017 88885015 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"321" 2017 88885015 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"322" 2017 89448573 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 1 "Other"
"323" 2017 89448710 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"324" 2017 89448710 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"325" 2017 89448732 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"326" 2017 89448732 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"327" 2017 89448741 "Recovered" "Recovered (to impound property that was previously stolen)" 350 "Firearms"
"328" 2017 89448814 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 20 "Purse/ Wallet"
"329" 2017 89448814 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"330" 2017 90114805 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 1000 "Vehicle Parts"
"331" 2017 90114824 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 15000 "Money"
"332" 2017 90115014 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1200 "Merchandise"
"333" 2017 88884874 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"334" 2017 90114829 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 450 "Firearms"
"335" 2017 90114875 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 250 "Clothes/ Furs"
"336" 2017 90114875 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 150 "Other"
"337" 2017 90114875 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 4100 "Jewelry/ Precious Metals"
"338" 2017 90114875 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"339" 2017 90114952 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 12850 "Jewelry/ Precious Metals"
"340" 2017 90114996 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 49 "Money"
"341" 2017 90115052 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"342" 2017 90115052 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"343" 2017 89854060 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 701 "Other"
"344" 2017 89854060 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 600 "Money"
"345" 2017 89854060 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"346" 2017 89854206 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"347" 2017 89854206 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"348" 2017 88430757 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"349" 2017 88430807 "None" "None" NA NA
"350" 2017 88430825 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 199 "Money"
"351" 2017 88430845 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 670 "Other"
"352" 2017 88430845 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1000 "Clothes/ Furs"
"353" 2017 88430858 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1908 "Other"
"354" 2017 88430858 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 350 "Firearms"
"355" 2017 88430882 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"356" 2017 88884854 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"357" 2017 88884972 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Purse/ Wallet"
"358" 2017 88884972 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"359" 2017 88884972 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 200 "Money"
"360" 2017 88884972 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Jewelry/ Precious Metals"
"361" 2017 88884995 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 30 "Money"
"362" 2017 88884995 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"363" 2017 88885009 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"364" 2017 88885009 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"365" 2017 88885044 "Recovered" "Recovered (to impound property that was previously stolen)" 1 "Firearms"
"366" 2017 88885055 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"367" 2017 88885066 "None" "None" NA NA
"368" 2017 90414960 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"369" 2017 90415057 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 300 "Firearms"
"370" 2017 90415130 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 200 "Vehicle Parts"
"371" 2017 90415145 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 35 "Other"
